time,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_turnover
2023-10-01 14:00:00,27191.97,27191.97,27191.97,27121.96,301.21199,8175898.54902053
2023-10-01 15:00:00,27121.96,27121.96,27121.96,27154.01,112.220701,3044673.07832579
2023-10-01 16:00:00,27154.01,27154.01,27154.01,27112.0,74.201273,2012665.15547034
2023-10-01 17:00:00,27112.0,27112.0,27112.0,27071.86,191.127205,5176979.95816646
2023-10-01 18:00:00,27071.86,27071.86,27071.86,27095.97,58.168896,1575649.33863717
2023-10-01 19:00:00,27095.97,27095.97,27095.97,27105.96,65.354064,1770658.75181712
2023-10-01 20:00:00,27105.96,27105.96,27105.96,27109.98,233.090789,6315751.87534299
2023-10-01 21:00:00,27109.98,27109.98,27109.98,27181.37,94.854788,2572993.66682412
2023-10-01 22:00:00,27181.37,27181.37,27181.37,27991.97,3534.726847,98332736.23143384
2023-10-01 23:00:00,27991.97,27991.97,27991.97,27993.52,748.67629,20924836.90029756
2023-10-02 00:00:00,27993.52,27993.52,27993.52,27929.97,871.542475,24371280.0728215
2023-10-02 01:00:00,27929.97,27929.97,27929.97,27919.93,373.723607,10421960.18929534
2023-10-02 02:00:00,27919.93,27919.93,27919.93,27984.99,462.918476,12944815.8700082
2023-10-02 03:00:00,27984.99,27984.99,27984.99,28126.43,945.140016,26532171.40924264
2023-10-02 04:00:00,28126.43,28126.43,28126.43,28068.32,463.351563,13008190.34679514
2023-10-02 05:00:00,28068.32,28068.32,28068.32,27978.0,701.069029,19637450.53511849
2023-10-02 06:00:00,27978.0,27978.0,27978.0,28099.77,368.413814,10330278.51660566
2023-10-02 07:00:00,28099.77,28099.77,28099.77,28308.62,1693.084913,47872219.08748493
2023-10-02 08:00:00,28308.62,28308.62,28308.62,28278.0,1528.897991,43371077.1440771
2023-10-02 09:00:00,28278.0,28278.0,28278.0,28290.46,493.455624,13958961.54715096
2023-10-02 10:00:00,28290.46,28290.46,28290.46,28309.97,229.0746,6484465.72391345
2023-10-02 11:00:00,28309.97,28309.97,28309.97,28201.98,587.134681,16593343.24706436
2023-10-02 12:00:00,28201.98,28201.98,28201.98,28325.11,393.474107,11127755.50425641
2023-10-02 13:00:00,28325.11,28325.11,28325.11,28550.0,707.75028,20103878.76017203
2023-10-02 14:00:00,28550.0,28550.0,28550.0,28307.55,1478.809394,41898056.35496341
2023-10-02 15:00:00,28307.55,28307.55,28307.55,28033.91,1313.904589,37015011.63136139
2023-10-02 16:00:00,28033.91,28033.91,28033.91,28000.0,1264.307153,35405435.98774504
2023-10-02 17:00:00,28000.0,28000.0,28000.0,28056.99,418.540179,11725345.94769813
2023-10-02 18:00:00,28056.99,28056.99,28056.99,27800.69,1498.163963,41691631.57346781
2023-10-02 19:00:00,27800.69,27800.69,27800.69,27969.65,1133.930268,31521554.57954545
2023-10-02 20:00:00,27969.65,27969.65,27969.65,27839.96,238.501453,6647278.28950545
2023-10-02 21:00:00,27839.96,27839.96,27839.96,27476.0,850.978784,23455086.02028729
2023-10-02 22:00:00,27476.0,27476.0,27476.0,27556.23,785.410903,21570139.76476016
2023-10-02 23:00:00,27556.23,27556.23,27556.23,27499.97,361.761621,9964112.91516814
2023-10-03 00:00:00,27499.97,27499.97,27499.97,27431.96,440.184189,12095443.62925902
2023-10-03 01:00:00,27431.96,27431.96,27431.96,27564.0,294.071056,8083736.85419113
2023-10-03 02:00:00,27564.0,27564.0,27564.0,27584.82,155.39887,4284548.1530417
2023-10-03 03:00:00,27584.82,27584.82,27584.82,27604.0,266.766225,7360697.26068141
2023-10-03 04:00:00,27604.0,27604.0,27604.0,27632.9,186.039616,5134553.38319802
2023-10-03 05:00:00,27632.9,27632.9,27632.9,27573.59,120.802904,3334824.5931483
2023-10-03 06:00:00,27573.59,27573.59,27573.59,27640.01,157.161759,4341435.57726431
2023-10-03 07:00:00,27640.01,27640.01,27640.01,27544.0,211.033622,5818399.34680804
2023-10-03 08:00:00,27544.0,27544.0,27544.0,27598.0,166.641098,4600510.58352068
2023-10-03 09:00:00,27598.0,27598.0,27598.0,27553.11,315.960239,8713641.68176829
2023-10-03 10:00:00,27553.11,27553.11,27553.11,27623.39,152.021809,4194568.62906957
2023-10-03 11:00:00,27623.39,27623.39,27623.39,27561.97,281.901561,7761022.53181528
2023-10-03 12:00:00,27561.97,27561.97,27561.97,27471.99,379.550832,10431322.72740805
2023-10-03 13:00:00,27471.99,27471.99,27471.99,27549.01,351.334909,9659123.55449859
2023-10-03 14:00:00,27549.01,27549.01,27549.01,27351.98,830.47174,22738519.60820854
2023-10-03 15:00:00,27351.98,27351.98,27351.98,27344.99,567.132796,15505407.63488533
2023-10-03 16:00:00,27344.99,27344.99,27344.99,27386.01,454.107418,12437968.90091338
2023-10-03 17:00:00,27386.01,27386.01,27386.01,27435.91,284.273656,7800087.0464686
2023-10-03 18:00:00,27435.91,27435.91,27435.91,27300.33,335.584402,9186822.55085547
2023-10-03 19:00:00,27300.33,27300.33,27300.33,27271.98,436.576223,11928247.92232277
2023-10-03 20:00:00,27271.98,27271.98,27271.98,27395.94,733.296131,20014515.1875778
2023-10-03 21:00:00,27395.94,27395.94,27395.94,27404.02,144.582099,3962131.61677962
2023-10-03 22:00:00,27404.02,27404.02,27404.02,27405.98,341.810519,9341974.30645368
2023-10-03 23:00:00,27405.98,27405.98,27405.98,27426.77,331.809113,9100788.24543074
2023-10-04 00:00:00,27426.77,27426.77,27426.77,27303.99,1055.668612,28819520.86038203
2023-10-04 01:00:00,27303.99,27303.99,27303.99,27335.65,277.885987,7588178.78235464
2023-10-04 02:00:00,27335.65,27335.65,27335.65,27410.37,430.335751,11809087.57952923
2023-10-04 03:00:00,27410.37,27410.37,27410.37,27429.97,82.254814,2256354.66502383
2023-10-04 04:00:00,27429.97,27429.97,27429.97,27389.98,82.405195,2258423.02672839
2023-10-04 05:00:00,27389.98,27389.98,27389.98,27407.08,101.024232,2766315.3657343
2023-10-04 06:00:00,27407.08,27407.08,27407.08,27420.75,119.888111,3284040.76393422
2023-10-04 07:00:00,27420.75,27420.75,27420.75,27454.4,99.37708,2725873.85114493
2023-10-04 08:00:00,27454.4,27454.4,27454.4,27522.73,358.212032,9856110.37513168
2023-10-04 09:00:00,27522.73,27522.73,27522.73,27631.4,203.776572,5619365.4283071
2023-10-04 10:00:00,27631.4,27631.4,27631.4,27530.49,382.985695,10557890.07853749
2023-10-04 11:00:00,27530.49,27530.49,27530.49,27575.99,148.900603,4105105.46629964
2023-10-04 12:00:00,27575.99,27575.99,27575.99,27575.98,204.155983,5634534.06193218
2023-10-04 13:00:00,27575.98,27575.98,27575.98,27424.94,439.818414,12098006.16863867
2023-10-04 14:00:00,27424.94,27424.94,27424.94,27386.0,367.888354,10080501.85491321
2023-10-04 15:00:00,27386.0,27386.0,27386.0,27405.99,258.771198,7097718.26312938
2023-10-04 16:00:00,27405.99,27405.99,27405.99,27524.74,419.089035,11537487.19186452
2023-10-04 17:00:00,27524.74,27524.74,27524.74,27538.9,227.404735,6263298.53369684
2023-10-04 18:00:00,27538.9,27538.9,27538.9,27626.29,212.264416,5851916.38819259
2023-10-04 19:00:00,27626.29,27626.29,27626.29,27618.48,1182.057767,32726578.63713797
2023-10-04 20:00:00,27618.48,27618.48,27618.48,27652.07,401.261546,11103677.12702788
2023-10-04 21:00:00,27652.07,27652.07,27652.07,27689.76,126.558744,3509370.42040141
2023-10-04 22:00:00,27689.76,27689.76,27689.76,27754.03,222.294631,6165355.54239024
2023-10-04 23:00:00,27754.03,27754.03,27754.03,27782.0,315.330731,8765753.18647963
2023-10-05 00:00:00,27782.0,27782.0,27782.0,27813.07,406.741832,11312445.51943825
2023-10-05 01:00:00,27813.07,27813.07,27813.07,27733.98,239.162742,6635675.5413641
2023-10-05 02:00:00,27733.98,27733.98,27733.98,27677.95,173.008971,4790348.05337322
2023-10-05 03:00:00,27677.95,27677.95,27677.95,27654.41,75.770011,2097627.05153617
2023-10-05 04:00:00,27654.41,27654.41,27654.41,27695.31,89.846804,2486115.56402901
2023-10-05 05:00:00,27695.31,27695.31,27695.31,27645.4,82.576698,2285811.98401264
2023-10-05 06:00:00,27645.4,27645.4,27645.4,27662.02,158.450753,4380565.48873675
2023-10-05 07:00:00,27662.02,27662.02,27662.02,27608.17,279.85011,7721355.42523521
2023-10-05 08:00:00,27608.17,27608.17,27608.17,27650.19,126.116639,3484020.52736619
2023-10-05 09:00:00,27650.19,27650.19,27650.19,27683.99,135.409117,3748961.96525589
2023-10-05 10:00:00,27683.99,27683.99,27683.99,27739.07,116.139968,3216980.24509787
2023-10-05 11:00:00,27739.07,27739.07,27739.07,27728.95,137.911115,3825276.63766303
2023-10-05 12:00:00,27728.95,27728.95,27728.95,27727.56,286.228168,7931131.69215178
2023-10-05 13:00:00,27727.56,27727.56,27727.56,27990.13,1370.415625,38299313.40841982
2023-10-05 14:00:00,27990.13,27990.13,27990.13,27960.4,904.238759,25330558.06520741
2023-10-05 15:00:00,27960.4,27960.4,27960.4,27553.98,1922.305965,53183851.73488934
2023-10-05 16:00:00,27553.98,27553.98,27553.98,27446.01,1042.001751,28620073.55545913
2023-10-05 17:00:00,27446.01,27446.01,27446.01,27485.97,443.688499,12182532.10977095
2023-10-05 18:00:00,27485.97,27485.97,27485.97,27497.06,355.481767,9770061.23892796
2023-10-05 19:00:00,27497.06,27497.06,27497.06,27473.21,199.505714,5483900.76574825
2023-10-05 20:00:00,27473.21,27473.21,27473.21,27475.54,237.699699,6525305.64647535
2023-10-05 21:00:00,27475.54,27475.54,27475.54,27451.0,88.353312,2427778.88652579
2023-10-05 22:00:00,27451.0,27451.0,27451.0,27438.4,122.02886,3347181.72894519
2023-10-05 23:00:00,27438.4,27438.4,27438.4,27411.99,86.718684,2378748.46458171
2023-10-06 00:00:00,27411.99,27411.99,27411.99,27459.27,167.415529,4592286.03015425
2023-10-06 01:00:00,27459.27,27459.27,27459.27,27519.05,153.563396,4223037.30454417
2023-10-06 02:00:00,27519.05,27519.05,27519.05,27543.99,336.13014,9263229.07408039
2023-10-06 03:00:00,27543.99,27543.99,27543.99,27563.55,83.367934,2297646.1277024
2023-10-06 04:00:00,27563.55,27563.55,27563.55,27530.71,115.791194,3186831.86933222
2023-10-06 05:00:00,27530.71,27530.71,27530.71,27501.98,56.087352,1542456.94823115
2023-10-06 06:00:00,27501.98,27501.98,27501.98,27491.98,151.52201,4165551.32748597
2023-10-06 07:00:00,27491.98,27491.98,27491.98,27643.46,370.762775,10229393.06844128
2023-10-06 08:00:00,27643.46,27643.46,27643.46,27617.5,213.948258,5912213.77808904
2023-10-06 09:00:00,27617.5,27617.5,27617.5,27693.94,191.552635,5296238.8903485
2023-10-06 10:00:00,27693.94,27693.94,27693.94,27671.98,410.31657,11378214.30878699
2023-10-06 11:00:00,27671.98,27671.98,27671.98,27757.98,208.301727,5768110.67524676
2023-10-06 12:00:00,27757.98,27757.98,27757.98,27245.98,1251.084113,34364677.1696557
2023-10-06 13:00:00,27245.98,27245.98,27245.98,27524.75,1387.931689,38079590.57618697
2023-10-06 14:00:00,27524.75,27524.75,27524.75,27670.24,648.911016,17910791.03906061
2023-10-06 15:00:00,27670.24,27670.24,27670.24,27942.5,1552.691186,43294334.8486615
2023-10-06 16:00:00,27942.5,27942.5,27942.5,27877.99,673.302965,18789176.68102327
2023-10-06 17:00:00,27877.99,27877.99,27877.99,27960.2,386.508935,10789580.90980015
2023-10-06 18:00:00,27960.2,27960.2,27960.2,27905.04,207.75406,5801339.43248549
2023-10-06 19:00:00,27905.04,27905.04,27905.04,27954.0,403.134427,11273358.0838266
2023-10-06 20:00:00,27954.0,27954.0,27954.0,27977.99,265.022267,7411286.90066337
2023-10-06 21:00:00,27977.99,27977.99,27977.99,28042.0,674.228374,18970850.74419895
2023-10-06 22:00:00,28042.0,28042.0,28042.0,27973.98,385.540257,10812991.66110559
2023-10-06 23:00:00,27973.98,27973.98,27973.98,27929.99,331.064911,9242682.7076434
2023-10-07 00:00:00,27929.99,27929.99,27929.99,27915.98,268.329844,7486276.74768343
2023-10-07 01:00:00,27915.98,27915.98,27915.98,27903.98,140.214934,3913398.00337896
2023-10-07 02:00:00,27903.98,27903.98,27903.98,27876.01,105.073327,2931331.00260758
2023-10-07 03:00:00,27876.01,27876.01,27876.01,27904.26,141.494825,3948843.02123111
2023-10-07 04:00:00,27904.26,27904.26,27904.26,27918.0,52.411404,1463450.19520544
2023-10-07 05:00:00,27918.0,27918.0,27918.0,27904.68,121.243019,3383771.7388675
2023-10-07 06:00:00,27904.68,27904.68,27904.68,27892.67,48.399504,1350102.3223027
2023-10-07 07:00:00,27892.67,27892.67,27892.67,27890.46,36.580942,1020611.17655896
2023-10-07 08:00:00,27890.46,27890.46,27890.46,28006.01,155.512169,4348524.05721515
2023-10-07 09:00:00,28006.01,28006.01,28006.01,27951.99,119.549957,3344095.91830878
2023-10-07 10:00:00,27951.99,27951.99,27951.99,27948.74,73.149691,2044203.09017076
2023-10-07 11:00:00,27948.74,27948.74,27948.74,27943.18,95.560375,2673208.04882662
2023-10-07 12:00:00,27943.18,27943.18,27943.18,27958.82,55.830886,1561225.05023292
2023-10-07 13:00:00,27958.82,27958.82,27958.82,27935.99,122.683578,3427666.69667475
2023-10-07 14:00:00,27935.99,27935.99,27935.99,27952.96,117.059394,3270289.85554889
2023-10-07 15:00:00,27952.96,27952.96,27952.96,27937.99,118.45005,3308847.67993955
2023-10-07 16:00:00,27937.99,27937.99,27937.99,27940.0,60.596232,1693444.81494564
2023-10-07 17:00:00,27940.0,27940.0,27940.0,27930.64,108.879276,3040689.85648813
2023-10-07 18:00:00,27930.64,27930.64,27930.64,27887.75,189.911016,5297485.81477239
2023-10-07 19:00:00,27887.75,27887.75,27887.75,27862.0,142.174757,3963972.7944891
2023-10-07 20:00:00,27862.0,27862.0,27862.0,27922.0,62.497575,1742881.05552995
2023-10-07 21:00:00,27922.0,27922.0,27922.0,27932.1,39.541605,1104382.96398863
2023-10-07 22:00:00,27932.1,27932.1,27932.1,27952.97,57.951416,1619271.74689121
2023-10-07 23:00:00,27952.97,27952.97,27952.97,27957.1,72.10003,2015317.80277872
2023-10-08 00:00:00,27957.1,27957.1,27957.1,27968.0,44.48179,1243997.03061506
2023-10-08 01:00:00,27968.0,27968.0,27968.0,28014.12,99.700978,2790302.44716562
2023-10-08 02:00:00,28014.12,28014.12,28014.12,28014.62,172.545062,4837407.09937669
2023-10-08 03:00:00,28014.62,28014.62,28014.62,28062.0,106.160846,2978352.30811372
2023-10-08 04:00:00,28062.0,28062.0,28062.0,27928.18,131.331779,3674703.54524869
2023-10-08 05:00:00,27928.18,27928.18,27928.18,27934.01,120.419728,3361341.9917128
2023-10-08 06:00:00,27934.01,27934.01,27934.01,27892.01,63.305659,1767584.91868056
2023-10-08 07:00:00,27892.01,27892.01,27892.01,27905.1,60.734438,1694587.38351084
2023-10-08 08:00:00,27905.1,27905.1,27905.1,27909.97,93.896015,2619976.19323419
2023-10-08 09:00:00,27909.97,27909.97,27909.97,27881.67,206.876214,5768732.32547252
2023-10-08 10:00:00,27881.67,27881.67,27881.67,27819.99,335.847559,9343724.61132267
2023-10-08 11:00:00,27819.99,27819.99,27819.99,27812.02,152.016716,4229832.56238012
2023-10-08 12:00:00,27812.02,27812.02,27812.02,27812.36,69.527066,1935866.90988054
2023-10-08 13:00:00,27812.36,27812.36,27812.36,27913.98,566.33293,15777568.45031358
2023-10-08 14:00:00,27913.98,27913.98,27913.98,27932.34,197.877193,5524073.38227079
2023-10-08 15:00:00,27932.34,27932.34,27932.34,27897.39,82.073757,2290898.72319158
2023-10-08 16:00:00,27897.39,27897.39,27897.39,27912.51,133.172758,3716449.9033046
2023-10-08 17:00:00,27912.51,27912.51,27912.51,27878.74,63.937005,1784071.30396199
2023-10-08 18:00:00,27878.74,27878.74,27878.74,27872.0,172.627865,4805833.2943624
2023-10-08 19:00:00,27872.0,27872.0,27872.0,27894.84,89.825173,2505783.38717608
2023-10-08 20:00:00,27894.84,27894.84,27894.84,27908.12,76.271129,2129170.67808635
2023-10-08 21:00:00,27908.12,27908.12,27908.12,27917.98,134.960189,3770828.42907011
2023-10-08 22:00:00,27917.98,27917.98,27917.98,27916.92,297.080602,8279410.34783976
2023-10-08 23:00:00,27916.92,27916.92,27916.92,27916.02,112.64484,3145024.13135462
2023-10-09 00:00:00,27916.02,27916.02,27916.02,27822.34,186.832073,5203252.69476983
2023-10-09 01:00:00,27822.34,27822.34,27822.34,27959.93,204.089497,5694779.60229798
2023-10-09 02:00:00,27959.93,27959.93,27959.93,27938.04,174.14272,4866601.66262146
2023-10-09 03:00:00,27938.04,27938.04,27938.04,27923.25,86.460989,2415483.37034706
2023-10-09 04:00:00,27923.25,27923.25,27923.25,27930.0,78.702765,2198854.95236823
2023-10-09 05:00:00,27930.0,27930.0,27930.0,27865.0,138.929956,3874096.29845319
2023-10-09 06:00:00,27865.0,27865.0,27865.0,27905.57,74.637664,2081585.52999447
2023-10-09 07:00:00,27905.57,27905.57,27905.57,27817.98,159.469941,4440360.57902831
2023-10-09 08:00:00,27817.98,27817.98,27817.98,27744.52,447.769779,12436228.63615014
2023-10-09 09:00:00,27744.52,27744.52,27744.52,27546.35,1312.410604,36189152.58018455
2023-10-09 10:00:00,27546.35,27546.35,27546.35,27531.74,489.906982,13489329.11226994
2023-10-09 11:00:00,27531.74,27531.74,27531.74,27467.15,425.362157,11687102.0644969
2023-10-09 12:00:00,27467.15,27467.15,27467.15,27438.0,506.132905,13901997.30560956
2023-10-09 13:00:00,27438.0,27438.0,27438.0,27519.42,445.676756,12237213.46688588
2023-10-09 14:00:00,27519.42,27519.42,27519.42,27496.43,321.281954,8837768.37720843
2023-10-09 15:00:00,27496.43,27496.43,27496.43,27444.88,346.184521,9514280.92254145
2023-10-09 16:00:00,27444.88,27444.88,27444.88,27403.56,1618.783705,44340501.55448859
2023-10-09 17:00:00,27403.56,27403.56,27403.56,27594.0,557.565427,15328970.1814551
2023-10-09 18:00:00,27594.0,27594.0,27594.0,27567.95,663.757068,18352435.5646929
2023-10-09 19:00:00,27567.95,27567.95,27567.95,27616.88,219.295835,6050716.88065312
2023-10-09 20:00:00,27616.88,27616.88,27616.88,27571.98,135.290804,3734245.42796414
2023-10-09 21:00:00,27571.98,27571.98,27571.98,27624.48,107.827128,2976262.62655696
2023-10-09 22:00:00,27624.48,27624.48,27624.48,27588.0,158.839662,4385058.50228966
2023-10-09 23:00:00,27588.0,27588.0,27588.0,27591.27,131.273554,3621915.27020768
2023-10-10 00:00:00,27591.27,27591.27,27591.27,27553.98,215.679454,5951710.54460646
2023-10-10 01:00:00,27553.98,27553.98,27553.98,27597.97,193.028536,5317819.64513682
2023-10-10 02:00:00,27597.97,27597.97,27597.97,27678.76,150.701163,4165929.2295914
2023-10-10 03:00:00,27678.76,27678.76,27678.76,27633.96,78.761901,2177772.40007192
2023-10-10 04:00:00,27633.96,27633.96,27633.96,27601.35,70.117774,1935831.43821384
2023-10-10 05:00:00,27601.35,27601.35,27601.35,27609.89,40.090811,1106332.86594534
2023-10-10 06:00:00,27609.89,27609.89,27609.89,27656.47,102.88609,2843947.45679419
2023-10-10 07:00:00,27656.47,27656.47,27656.47,27652.23,124.419939,3442535.90848662
2023-10-10 08:00:00,27652.23,27652.23,27652.23,27676.49,184.386117,5106536.35268206
2023-10-10 09:00:00,27676.49,27676.49,27676.49,27664.02,101.618518,2810818.67290552
2023-10-10 10:00:00,27664.02,27664.02,27664.02,27614.02,105.805872,2924204.41970779
2023-10-10 11:00:00,27614.02,27614.02,27614.02,27510.53,209.911694,5786698.00878089
2023-10-10 12:00:00,27510.53,27510.53,27510.53,27425.17,349.489193,9606174.6220085
2023-10-10 13:00:00,27425.17,27425.17,27425.17,27395.99,436.479495,11958816.28305706
2023-10-10 14:00:00,27395.99,27395.99,27395.99,27439.23,831.918417,22873706.36476763
2023-10-10 15:00:00,27439.23,27439.23,27439.23,27407.98,517.167064,14172876.92580627
2023-10-10 16:00:00,27407.98,27407.98,27407.98,27434.0,522.49277,14333073.45277697
2023-10-10 17:00:00,27434.0,27434.0,27434.0,27369.38,392.463134,10744703.71078406
2023-10-10 18:00:00,27369.38,27369.38,27369.38,27355.61,256.587023,7015617.3769021
2023-10-10 19:00:00,27355.61,27355.61,27355.61,27401.99,488.44477,13375170.43033377
2023-10-10 20:00:00,27401.99,27401.99,27401.99,27403.75,234.138663,6409844.00662822
2023-10-10 21:00:00,27403.75,27403.75,27403.75,27428.99,142.074745,3897383.26633833
2023-10-10 22:00:00,27428.99,27428.99,27428.99,27447.99,64.643727,1774396.76031094
2023-10-10 23:00:00,27447.99,27447.99,27447.99,27392.83,69.504838,1906496.28608279
2023-10-11 00:00:00,27392.83,27392.83,27392.83,27462.91,130.205055,3570122.9901264
2023-10-11 01:00:00,27462.91,27462.91,27462.91,27438.89,72.455003,1988536.40210979
2023-10-11 02:00:00,27438.89,27438.89,27438.89,27119.41,899.714371,24451017.29760905
2023-10-11 03:00:00,27119.41,27119.41,27119.41,27012.06,377.456471,10218288.54258436
2023-10-11 04:00:00,27012.06,27012.06,27012.06,27124.06,303.355611,8209076.66090644
2023-10-11 05:00:00,27124.06,27124.06,27124.06,27113.3,179.354742,4860749.13939125
2023-10-11 06:00:00,27113.3,27113.3,27113.3,27070.92,233.111215,6314226.58113229
2023-10-11 07:00:00,27070.92,27070.92,27070.92,27022.0,204.004899,5520122.89088932
2023-10-11 08:00:00,27022.0,27022.0,27022.0,27108.12,261.442304,7077712.00106189
2023-10-11 09:00:00,27108.12,27108.12,27108.12,27285.0,475.392485,12927411.90844188
2023-10-11 10:00:00,27285.0,27285.0,27285.0,27278.99,392.949401,10716488.28762787
2023-10-11 11:00:00,27278.99,27278.99,27278.99,27196.88,231.861324,6315457.31027798
2023-10-11 12:00:00,27196.88,27196.88,27196.88,27173.65,517.872313,14058828.07568559
2023-10-11 13:00:00,27173.65,27173.65,27173.65,27146.04,352.772541,9567984.64325065
2023-10-11 14:00:00,27146.04,27146.04,27146.04,27092.0,482.908399,13081116.39852593
2023-10-11 15:00:00,27092.0,27092.0,27092.0,26778.59,1430.348862,38444893.78201802
2023-10-11 16:00:00,26778.59,26778.59,26778.59,26680.3,873.444011,23327190.80811595
2023-10-11 17:00:00,26680.3,26680.3,26680.3,26630.84,660.094849,17578389.48463149
2023-10-11 18:00:00,26630.84,26630.84,26630.84,26688.75,330.203051,8797904.49576575
2023-10-11 19:00:00,26688.75,26688.75,26688.75,26762.35,280.887687,7508539.37184116
2023-10-11 20:00:00,26762.35,26762.35,26762.35,26725.36,225.661822,6030350.6370344
2023-10-11 21:00:00,26725.36,26725.36,26725.36,26727.99,101.997964,2724837.77332763
2023-10-11 22:00:00,26727.99,26727.99,26727.99,26785.62,168.339582,4505873.88501198
2023-10-11 23:00:00,26785.62,26785.62,26785.62,26875.96,194.021143,5204774.55839678
2023-10-12 00:00:00,26875.96,26875.96,26875.96,26800.51,147.63976,3961591.77921072
2023-10-12 01:00:00,26800.51,26800.51,26800.51,26777.19,125.677983,3363783.65954911
2023-10-12 02:00:00,26777.19,26777.19,26777.19,26904.05,187.290427,5030107.56039153
2023-10-12 03:00:00,26904.05,26904.05,26904.05,26847.98,148.530935,3989893.01220494
2023-10-12 04:00:00,26847.98,26847.98,26847.98,26824.04,56.286514,1510608.35276537
2023-10-12 05:00:00,26824.04,26824.04,26824.04,26877.58,87.031341,2334640.3362118
2023-10-12 06:00:00,26877.58,26877.58,26877.58,26870.32,167.178696,4494560.67730761
2023-10-12 07:00:00,26870.32,26870.32,26870.32,26811.32,179.160445,4809855.49609122
2023-10-12 08:00:00,26811.32,26811.32,26811.32,26802.25,207.981098,5573595.042532
2023-10-12 09:00:00,26802.25,26802.25,26802.25,26743.04,358.500917,9582941.21400712
2023-10-12 10:00:00,26743.04,26743.04,26743.04,26756.05,164.621723,4404788.85070519
2023-10-12 11:00:00,26756.05,26756.05,26756.05,26836.86,147.362462,3946889.80392946
2023-10-12 12:00:00,26836.86,26836.86,26836.86,26829.42,285.673641,7659776.46494643
2023-10-12 13:00:00,26829.42,26829.42,26829.42,26764.04,262.031081,7015389.13494978
2023-10-12 14:00:00,26764.04,26764.04,26764.04,26702.07,284.71595,7601282.46090546
2023-10-12 15:00:00,26702.07,26702.07,26702.07,26674.38,240.347909,6413564.24383569
2023-10-12 16:00:00,26674.38,26674.38,26674.38,26674.0,575.50406,15359026.94570069
2023-10-12 17:00:00,26674.0,26674.0,26674.0,26645.46,391.064225,10407696.30526197
2023-10-12 18:00:00,26645.46,26645.46,26645.46,26659.93,232.095142,6190872.06266547
2023-10-12 19:00:00,26659.93,26659.93,26659.93,26714.05,111.837938,2985127.09081647
2023-10-12 20:00:00,26714.05,26714.05,26714.05,26746.05,194.494282,5198371.86882826
2023-10-12 21:00:00,26746.05,26746.05,26746.05,26758.63,63.459497,1696382.96088281
2023-10-12 22:00:00,26758.63,26758.63,26758.63,26755.17,66.76124,1785767.57785745
2023-10-12 23:00:00,26755.17,26755.17,26755.17,26761.11,97.035413,2594845.52538893
2023-10-13 00:00:00,26761.11,26761.11,26761.11,26831.99,264.057836,7081614.20735402
2023-10-13 01:00:00,26831.99,26831.99,26831.99,26794.05,136.678397,3667446.87286871
2023-10-13 02:00:00,26794.05,26794.05,26794.05,26808.73,80.4502,2156062.12407898
2023-10-13 03:00:00,26808.73,26808.73,26808.73,26783.82,67.393551,1806320.78384862
2023-10-13 04:00:00,26783.82,26783.82,26783.82,26805.04,67.918472,1819981.59972498
2023-10-13 05:00:00,26805.04,26805.04,26805.04,26821.13,98.037874,2628057.29075903
2023-10-13 06:00:00,26821.13,26821.13,26821.13,26809.63,130.485802,3500142.14702122
2023-10-13 07:00:00,26809.63,26809.63,26809.63,26876.05,275.202521,7397978.15107568
2023-10-13 08:00:00,26876.05,26876.05,26876.05,26800.0,143.517032,3853138.56246305
2023-10-13 09:00:00,26800.0,26800.0,26800.0,26741.72,151.208384,4049195.28347703
2023-10-13 10:00:00,26741.72,26741.72,26741.72,26779.96,92.280178,2470637.1545427
2023-10-13 11:00:00,26779.96,26779.96,26779.96,26820.24,125.38695,3363197.82748396
2023-10-13 12:00:00,26820.24,26820.24,26820.24,26934.54,263.415842,7078129.22147131
2023-10-13 13:00:00,26934.54,26934.54,26934.54,26856.91,317.817914,8545818.96999501
2023-10-13 14:00:00,26856.91,26856.91,26856.91,26758.05,245.389371,6577743.15689504
2023-10-13 15:00:00,26758.05,26758.05,26758.05,26707.23,264.015839,7057862.29277166
2023-10-13 16:00:00,26707.23,26707.23,26707.23,26796.18,197.91935,5298909.98087133
2023-10-13 17:00:00,26796.18,26796.18,26796.18,26768.51,204.061884,5457242.92173604
2023-10-13 18:00:00,26768.51,26768.51,26768.51,26748.17,102.069516,2731043.49915133
2023-10-13 19:00:00,26748.17,26748.17,26748.17,26781.61,128.726447,3444998.79840966
2023-10-13 20:00:00,26781.61,26781.61,26781.61,26984.05,639.954114,17224839.02391679
2023-10-13 21:00:00,26984.05,26984.05,26984.05,27017.21,831.187602,22448257.33001113
2023-10-13 22:00:00,27017.21,27017.21,27017.21,26832.77,490.816354,13221073.4267991
2023-10-13 23:00:00,26832.77,26832.77,26832.77,26865.33,309.421063,8301374.39972544
2023-10-14 00:00:00,26865.33,26865.33,26865.33,26896.04,136.513937,3669034.36479704
2023-10-14 01:00:00,26896.04,26896.04,26896.04,26918.31,101.714636,2734460.83994991
2023-10-14 02:00:00,26918.31,26918.31,26918.31,26909.29,105.509546,2839324.51794603
2023-10-14 03:00:00,26909.29,26909.29,26909.29,26931.21,168.784078,4548494.42846181
2023-10-14 04:00:00,26931.21,26931.21,26931.21,26909.68,58.029545,1562153.37277962
